"SpecName"	"LEVEL_3_CO"
"Callosciurus_erythraeus"	"EHM"
"Callosciurus_erythraeus"	"MYA"
"Callosciurus_erythraeus"	"TAI"
"Callosciurus_erythraeus"	"NNS"
"Callosciurus_erythraeus"	"VIE"
"Callosciurus_erythraeus"	"BAN"
"Callosciurus_erythraeus"	"LAO"
"Callosciurus_erythraeus"	"CHH"
"Callosciurus_erythraeus"	"THA"
"Callosciurus_erythraeus"	"CBD"
"Callosciurus_erythraeus"	"MLY"
"Callosciurus_finlaysonii"	"MYA"
"Callosciurus_finlaysonii"	"LAO"
"Callosciurus_finlaysonii"	"THA"
"Callosciurus_finlaysonii"	"CBD"
"Callosciurus_finlaysonii"	"VIE"
"Callosciurus_inornatus"	"CHC"
"Callosciurus_inornatus"	"VIE"
"Callosciurus_inornatus"	"CHS"
"Callosciurus_inornatus"	"LAO"
"Callosciurus_melanogaster"	"SUM"
"Callosciurus_nigrovittatus"	"THA"
"Callosciurus_nigrovittatus"	"MLY"
"Callosciurus_nigrovittatus"	"SUM"
"Callosciurus_nigrovittatus"	"BOR"
"Callosciurus_nigrovittatus"	"JAW"
"Callosciurus_notatus"	"THA"
"Callosciurus_notatus"	"BOR"
"Callosciurus_notatus"	"MLY"
"Callosciurus_notatus"	"SUM"
"Callosciurus_notatus"	"JAW"
"Callosciurus_notatus"	"LSI"
"Callosciurus_orestes"	"BOR"
"Callosciurus_phayrei"	"CHC"
"Callosciurus_phayrei"	"MYA"
"Callosciurus_prevostii"	"THA"
"Callosciurus_prevostii"	"BOR"
"Callosciurus_prevostii"	"MLY"
"Callosciurus_prevostii"	"SUM"
"Callosciurus_prevostii"	"JAW"
"Callosciurus_pygerythrus"	"CHT"
"Callosciurus_pygerythrus"	"ASS"
"Callosciurus_pygerythrus"	"IND"
"Callosciurus_pygerythrus"	"NEP"
"Callosciurus_pygerythrus"	"EHM"
"Callosciurus_pygerythrus"	"BAN"
"Callosciurus_pygerythrus"	"MYA"
"Callosciurus_pygerythrus"	"CHC"
"Dremomys_everetti"	"BOR"
"Dremomys_gularis"	"CHC"
"Dremomys_gularis"	"LAO"
"Dremomys_gularis"	"VIE"
"Dremomys_lokriah"	"CHQ"
"Dremomys_lokriah"	"CHT"
"Dremomys_lokriah"	"CHC"
"Dremomys_lokriah"	"ASS"
"Dremomys_lokriah"	"IND"
"Dremomys_lokriah"	"NEP"
"Dremomys_lokriah"	"EHM"
"Dremomys_lokriah"	"MYA"
"Dremomys_pernyi"	"CHN"
"Dremomys_pernyi"	"CHC"
"Dremomys_pernyi"	"CHS"
"Dremomys_pernyi"	"CHT"
"Dremomys_pernyi"	"ASS"
"Dremomys_pernyi"	"EHM"
"Dremomys_pernyi"	"MYA"
"Dremomys_pernyi"	"TAI"
"Dremomys_pernyi"	"NNS"
"Dremomys_pernyi"	"VIE"
"Dremomys_pernyi"	"LAO"
"Dremomys_pyrrhomerus"	"CHC"
"Dremomys_pyrrhomerus"	"CHS"
"Dremomys_pyrrhomerus"	"VIE"
"Dremomys_pyrrhomerus"	"CHH"
"Dremomys_rufigenis"	"CHS"
"Dremomys_rufigenis"	"CHT"
"Dremomys_rufigenis"	"CHC"
"Dremomys_rufigenis"	"ASS"
"Dremomys_rufigenis"	"EHM"
"Dremomys_rufigenis"	"MYA"
"Dremomys_rufigenis"	"VIE"
"Dremomys_rufigenis"	"LAO"
"Dremomys_rufigenis"	"THA"
"Dremomys_rufigenis"	"CBD"
"Dremomys_rufigenis"	"MLY"
"Epixerus_ebii"	"GUI"
"Epixerus_ebii"	"SIE"
"Epixerus_ebii"	"LBR"
"Epixerus_ebii"	"IVO"
"Epixerus_ebii"	"GHA"
"Epixerus_ebii"	"CMN"
"Epixerus_ebii"	"EQG"
"Epixerus_ebii"	"GAB"
"Epixerus_ebii"	"CON"
"Funisciurus_anerythrus"	"BEN"
"Funisciurus_anerythrus"	"NGA"
"Funisciurus_anerythrus"	"CHA"
"Funisciurus_anerythrus"	"CAF"
"Funisciurus_anerythrus"	"CMN"
"Funisciurus_anerythrus"	"ZAI"
"Funisciurus_anerythrus"	"SUD"
"Funisciurus_anerythrus"	"CON"
"Funisciurus_anerythrus"	"UGA"
"Funisciurus_anerythrus"	"EQG"
"Funisciurus_anerythrus"	"GAB"
"Funisciurus_anerythrus"	"RWA"
"Funisciurus_anerythrus"	"BUR"
"Funisciurus_anerythrus"	"CAB"
"Funisciurus_anerythrus"	"ANG"
"Funisciurus_bayonii"	"ANG"
"Funisciurus_bayonii"	"ZAI"
"Funisciurus_carruthersi"	"ZAI"
"Funisciurus_carruthersi"	"UGA"
"Funisciurus_carruthersi"	"RWA"
"Funisciurus_carruthersi"	"BUR"
"Funisciurus_congicus"	"ZAI"
"Funisciurus_congicus"	"CON"
"Funisciurus_congicus"	"ANG"
"Funisciurus_congicus"	"NAM"
"Funisciurus_duchaillui"	"GAB"
"Funisciurus_isabella"	"CMN"
"Funisciurus_isabella"	"CAF"
"Funisciurus_isabella"	"EQG"
"Funisciurus_isabella"	"GAB"
"Funisciurus_isabella"	"CON"
"Funisciurus_lemniscatus"	"CMN"
"Funisciurus_lemniscatus"	"CAF"
"Funisciurus_lemniscatus"	"EQG"
"Funisciurus_lemniscatus"	"GAB"
"Funisciurus_lemniscatus"	"CON"
"Funisciurus_lemniscatus"	"CAB"
"Funisciurus_lemniscatus"	"ANG"
"Funisciurus_leucogenys"	"BEN"
"Funisciurus_leucogenys"	"NGA"
"Funisciurus_leucogenys"	"GHA"
"Funisciurus_leucogenys"	"CMN"
"Funisciurus_leucogenys"	"CAF"
"Funisciurus_leucogenys"	"GGI"
"Funisciurus_pyrropus"	"GAM"
"Funisciurus_pyrropus"	"GNB"
"Funisciurus_pyrropus"	"GUI"
"Funisciurus_pyrropus"	"IVO"
"Funisciurus_pyrropus"	"BKN"
"Funisciurus_pyrropus"	"GHA"
"Funisciurus_pyrropus"	"SIE"
"Funisciurus_pyrropus"	"LBR"
"Funisciurus_pyrropus"	"NGA"
"Funisciurus_pyrropus"	"CMN"
"Funisciurus_pyrropus"	"CAF"
"Funisciurus_pyrropus"	"ZAI"
"Funisciurus_pyrropus"	"UGA"
"Funisciurus_pyrropus"	"EQG"
"Funisciurus_pyrropus"	"GAB"
"Funisciurus_pyrropus"	"CON"
"Funisciurus_pyrropus"	"KEN"
"Funisciurus_pyrropus"	"RWA"
"Funisciurus_pyrropus"	"BUR"
"Funisciurus_pyrropus"	"ANG"
"Funisciurus_substriatus"	"BEN"
"Funisciurus_substriatus"	"NGA"
"Funisciurus_substriatus"	"BKN"
"Funisciurus_substriatus"	"GHA"
"Glaucomys_sabrinus"	"ASK"
"Glaucomys_sabrinus"	"YUK"
"Glaucomys_sabrinus"	"NWT"
"Glaucomys_sabrinus"	"BRC"
"Glaucomys_sabrinus"	"ABT"
"Glaucomys_sabrinus"	"SAS"
"Glaucomys_sabrinus"	"MAN"
"Glaucomys_sabrinus"	"ONT"
"Glaucomys_sabrinus"	"NUN"
"Glaucomys_sabrinus"	"LAB"
"Glaucomys_sabrinus"	"QUE"
"Glaucomys_sabrinus"	"MIN"
"Glaucomys_sabrinus"	"WAS"
"Glaucomys_sabrinus"	"IDA"
"Glaucomys_sabrinus"	"MNT"
"Glaucomys_sabrinus"	"MIC"
"Glaucomys_sabrinus"	"NBR"
"Glaucomys_sabrinus"	"NDA"
"Glaucomys_sabrinus"	"MAI"
"Glaucomys_sabrinus"	"ORE"
"Glaucomys_sabrinus"	"WIS"
"Glaucomys_sabrinus"	"NSC"
"Glaucomys_sabrinus"	"SDA"
"Glaucomys_sabrinus"	"NWY"
"Glaucomys_sabrinus"	"WYO"
"Glaucomys_sabrinus"	"NWH"
"Glaucomys_sabrinus"	NA
"Glaucomys_sabrinus"	"NEB"
"Glaucomys_sabrinus"	"MAS"
"Glaucomys_sabrinus"	"CAL"
"Glaucomys_sabrinus"	"NEV"
"Glaucomys_sabrinus"	"NWJ"
"Glaucomys_sabrinus"	"CNT"
"Glaucomys_sabrinus"	"UTA"
"Glaucomys_sabrinus"	"COL"
"Glaucomys_sabrinus"	"PEN"
"Glaucomys_sabrinus"	"WVA"
"Glaucomys_sabrinus"	"MRY"
"Glaucomys_sabrinus"	"KTY"
"Glaucomys_sabrinus"	"VRG"
"Glaucomys_sabrinus"	"ARI"
"Glaucomys_sabrinus"	"NCA"
"Glaucomys_sabrinus"	"TEN"
"Glaucomys_sabrinus"	"GEO"
"Glaucomys_volans"	"QUE"
"Glaucomys_volans"	"MIN"
"Glaucomys_volans"	"MIC"
"Glaucomys_volans"	"MAI"
"Glaucomys_volans"	"WIS"
"Glaucomys_volans"	"ONT"
"Glaucomys_volans"	"NBR"
"Glaucomys_volans"	"NSC"
"Glaucomys_volans"	"NWY"
"Glaucomys_volans"	"IOW"
"Glaucomys_volans"	"NWH"
"Glaucomys_volans"	NA
"Glaucomys_volans"	"ILL"
"Glaucomys_volans"	"MAS"
"Glaucomys_volans"	"INI"
"Glaucomys_volans"	"OHI"
"Glaucomys_volans"	"NWJ"
"Glaucomys_volans"	"CNT"
"Glaucomys_volans"	"NEB"
"Glaucomys_volans"	"PEN"
"Glaucomys_volans"	"KAN"
"Glaucomys_volans"	"MSO"
"Glaucomys_volans"	"MRY"
"Glaucomys_volans"	"DEL"
"Glaucomys_volans"	"KTY"
"Glaucomys_volans"	"WVA"
"Glaucomys_volans"	"VRG"
"Glaucomys_volans"	"NCA"
"Glaucomys_volans"	"OKL"
"Glaucomys_volans"	"ARK"
"Glaucomys_volans"	"TEN"
"Glaucomys_volans"	"ALA"
"Glaucomys_volans"	"GEO"
"Glaucomys_volans"	"MSI"
"Glaucomys_volans"	"SCA"
"Glaucomys_volans"	"TEX"
"Glaucomys_volans"	"LOU"
"Glaucomys_volans"	"FLA"
"Glaucomys_volans"	"MXE"
"Glaucomys_volans"	"MXG"
"Glaucomys_volans"	"MXS"
"Glaucomys_volans"	"MXC"
"Glaucomys_volans"	"MXT"
"Glaucomys_volans"	"GUA"
"Glaucomys_volans"	"BLZ"
"Glaucomys_volans"	"HON"
"Glaucomys_volans"	"ELS"
"Heliosciurus_gambianus"	"ERI"
"Heliosciurus_gambianus"	"MTN"
"Heliosciurus_gambianus"	"SEN"
"Heliosciurus_gambianus"	"MLI"
"Heliosciurus_gambianus"	"BKN"
"Heliosciurus_gambianus"	"GAM"
"Heliosciurus_gambianus"	"SUD"
"Heliosciurus_gambianus"	"ETH"
"Heliosciurus_gambianus"	"GNB"
"Heliosciurus_gambianus"	"GUI"
"Heliosciurus_gambianus"	"BEN"
"Heliosciurus_gambianus"	"NGA"
"Heliosciurus_gambianus"	"CMN"
"Heliosciurus_gambianus"	"CAF"
"Heliosciurus_gambianus"	"IVO"
"Heliosciurus_gambianus"	"GHA"
"Heliosciurus_gambianus"	"CHA"
"Heliosciurus_gambianus"	"SIE"
"Heliosciurus_gambianus"	"KEN"
"Heliosciurus_gambianus"	"ZAI"
"Heliosciurus_gambianus"	"UGA"
"Heliosciurus_gambianus"	"TAN"
"Heliosciurus_gambianus"	"ANG"
"Heliosciurus_gambianus"	"ZAM"
"Heliosciurus_mutabilis"	"TAN"
"Heliosciurus_mutabilis"	"MLW"
"Heliosciurus_mutabilis"	"ZAM"
"Heliosciurus_mutabilis"	"MOZ"
"Heliosciurus_mutabilis"	"ZIM"
"Heliosciurus_punctatus"	"GUI"
"Heliosciurus_punctatus"	"SIE"
"Heliosciurus_punctatus"	"LBR"
"Heliosciurus_punctatus"	"IVO"
"Heliosciurus_punctatus"	"GHA"
"Heliosciurus_rufobrachium"	"SEN"
"Heliosciurus_rufobrachium"	"GAM"
"Heliosciurus_rufobrachium"	"GNB"
"Heliosciurus_rufobrachium"	"GUI"
"Heliosciurus_rufobrachium"	"BEN"
"Heliosciurus_rufobrachium"	"NGA"
"Heliosciurus_rufobrachium"	"IVO"
"Heliosciurus_rufobrachium"	"BKN"
"Heliosciurus_rufobrachium"	"GHA"
"Heliosciurus_rufobrachium"	"SIE"
"Heliosciurus_rufobrachium"	"LBR"
"Heliosciurus_rufobrachium"	"CMN"
"Heliosciurus_rufobrachium"	"CAF"
"Heliosciurus_rufobrachium"	"ZAI"
"Heliosciurus_rufobrachium"	"GGI"
"Heliosciurus_rufobrachium"	"SUD"
"Heliosciurus_rufobrachium"	"CON"
"Heliosciurus_rufobrachium"	"UGA"
"Heliosciurus_rufobrachium"	"EQG"
"Heliosciurus_rufobrachium"	"GAB"
"Heliosciurus_rufobrachium"	"KEN"
"Heliosciurus_rufobrachium"	"RWA"
"Heliosciurus_rufobrachium"	"TAN"
"Heliosciurus_rufobrachium"	"BUR"
"Heliosciurus_ruwenzorii"	"UGA"
"Heliosciurus_ruwenzorii"	"ZAI"
"Heliosciurus_ruwenzorii"	"RWA"
"Heliosciurus_ruwenzorii"	"BUR"
"Heliosciurus_undulatus"	"KEN"
"Heliosciurus_undulatus"	"TAN"
"Hylopetes_phayrei"	"CHC"
"Hylopetes_phayrei"	"CHS"
"Hylopetes_phayrei"	"ASS"
"Hylopetes_phayrei"	"MYA"
"Hylopetes_phayrei"	"VIE"
"Hylopetes_phayrei"	"LAO"
"Hylopetes_phayrei"	"CHH"
"Hylopetes_phayrei"	"THA"
"Hylopetes_phayrei"	"CBD"
"Lariscus_hosei"	"BOR"
"Lariscus_insignis"	"THA"
"Lariscus_insignis"	"MLY"
"Lariscus_insignis"	"SUM"
"Lariscus_insignis"	"BOR"
"Lariscus_insignis"	"JAW"
"Lariscus_niobe"	"SUM"
"Lariscus_niobe"	"JAW"
"Lariscus_obscurus"	"SUM"
"Marmota_broweri"	"ASK"
"Marmota_broweri"	"YUK"
"Marmota_caudata"	"KAZ"
"Marmota_caudata"	"KGZ"
"Marmota_caudata"	"CHX"
"Marmota_caudata"	"TZK"
"Marmota_caudata"	"UZB"
"Marmota_caudata"	"AFG"
"Marmota_caudata"	"TKM"
"Marmota_caudata"	"PAK"
"Marmota_caudata"	"WHM"
"Marmota_himalayana"	"CHN"
"Marmota_himalayana"	"CHI"
"Marmota_himalayana"	"CHX"
"Marmota_himalayana"	"CHQ"
"Marmota_himalayana"	"AFG"
"Marmota_himalayana"	"CHT"
"Marmota_himalayana"	"PAK"
"Marmota_himalayana"	"WHM"
"Marmota_himalayana"	"CHC"
"Marmota_himalayana"	"NEP"
"Marmota_himalayana"	"IND"
"Marmota_himalayana"	"EHM"
"Marmota_himalayana"	"ASS"
"Marmota_vancouverensis"	"BRC"
"Microsciurus_alfari"	"COS"
"Microsciurus_alfari"	"PAN"
"Microsciurus_alfari"	"CLM"
"Microsciurus_flaviventer"	"CLM"
"Microsciurus_flaviventer"	"ECU"
"Microsciurus_flaviventer"	"PER"
"Microsciurus_flaviventer"	"BZN"
"Microsciurus_flaviventer"	"BOL"
"Microsciurus_mimulus"	"PAN"
"Microsciurus_mimulus"	"COS"
"Microsciurus_mimulus"	"CLM"
"Microsciurus_mimulus"	"ECU"
"Microsciurus_santanderensis"	"CLM"
"Paraxerus_alexandri"	"ZAI"
"Paraxerus_alexandri"	"SUD"
"Paraxerus_alexandri"	"UGA"
"Paraxerus_alexandri"	"KEN"
"Paraxerus_alexandri"	"RWA"
"Paraxerus_alexandri"	"BUR"
"Paraxerus_boehmi"	"SUD"
"Paraxerus_boehmi"	"CAF"
"Paraxerus_boehmi"	"ZAI"
"Paraxerus_boehmi"	"UGA"
"Paraxerus_boehmi"	"KEN"
"Paraxerus_boehmi"	"RWA"
"Paraxerus_boehmi"	"TAN"
"Paraxerus_boehmi"	"BUR"
"Paraxerus_boehmi"	"ZAM"
"Paraxerus_cepapi"	"BUR"
"Paraxerus_cepapi"	"TAN"
"Paraxerus_cepapi"	"ZAI"
"Paraxerus_cepapi"	"ZAM"
"Paraxerus_cepapi"	"MLW"
"Paraxerus_cepapi"	"ANG"
"Paraxerus_cepapi"	"MOZ"
"Paraxerus_cepapi"	"ZIM"
"Paraxerus_cepapi"	"CPV"
"Paraxerus_cepapi"	"NAM"
"Paraxerus_cepapi"	"BOT"
"Paraxerus_cepapi"	"TVL"
"Paraxerus_cooperi"	"NGA"
"Paraxerus_cooperi"	"CMN"
"Paraxerus_flavovittis"	"KEN"
"Paraxerus_flavovittis"	"TAN"
"Paraxerus_flavovittis"	"MOZ"
"Paraxerus_flavovittis"	"MLW"
"Paraxerus_lucifer"	"TAN"
"Paraxerus_lucifer"	"MLW"
"Paraxerus_ochraceus"	"KEN"
"Paraxerus_ochraceus"	"TAN"
"Paraxerus_palliatus"	"SOM"
"Paraxerus_palliatus"	"KEN"
"Paraxerus_palliatus"	"TAN"
"Paraxerus_palliatus"	"MLW"
"Paraxerus_palliatus"	"MOZ"
"Paraxerus_palliatus"	"ZIM"
"Paraxerus_palliatus"	"NAT"
"Paraxerus_poensis"	"GUI"
"Paraxerus_poensis"	"SIE"
"Paraxerus_poensis"	"IVO"
"Paraxerus_poensis"	"GHA"
"Paraxerus_poensis"	"LBR"
"Paraxerus_poensis"	"NGA"
"Paraxerus_poensis"	"CMN"
"Paraxerus_poensis"	"CAF"
"Paraxerus_poensis"	"GGI"
"Paraxerus_poensis"	"ZAI"
"Paraxerus_poensis"	"CON"
"Paraxerus_poensis"	"EQG"
"Paraxerus_poensis"	"GAB"
"Paraxerus_poensis"	"CAB"
"Paraxerus_poensis"	"ANG"
"Paraxerus_vexillarius"	"KEN"
"Paraxerus_vexillarius"	"TAN"
"Paraxerus_vexillarius"	"MLW"
"Paraxerus_vincenti"	"MOZ"
"Petaurista_alborufus"	"CHN"
"Petaurista_alborufus"	"CHC"
"Petaurista_alborufus"	"CHS"
"Petaurista_alborufus"	"TAI"
"Petaurista_alborufus"	"NNS"
"Petaurista_elegans"	"CHN"
"Petaurista_elegans"	"CHI"
"Petaurista_elegans"	"CHC"
"Petaurista_elegans"	"CHQ"
"Petaurista_elegans"	"CHT"
"Petaurista_elegans"	"CHS"
"Petaurista_elegans"	"IND"
"Petaurista_elegans"	"NEP"
"Petaurista_elegans"	"EHM"
"Petaurista_elegans"	"ASS"
"Petaurista_elegans"	"BAN"
"Petaurista_elegans"	"MYA"
"Petaurista_elegans"	"LAO"
"Petaurista_elegans"	"THA"
"Petaurista_elegans"	"VIE"
"Petaurista_elegans"	"CBD"
"Petaurista_elegans"	"MLY"
"Petaurista_elegans"	"BOR"
"Petaurista_elegans"	"SUM"
"Petaurista_elegans"	"JAW"
"Petaurista_leucogenys"	"JAP"
"Petaurista_leucogenys"	NA
"Petaurista_magnificus"	"CHT"
"Petaurista_magnificus"	"IND"
"Petaurista_magnificus"	"NEP"
"Petaurista_magnificus"	"EHM"
"Petaurista_magnificus"	"ASS"
"Petaurista_magnificus"	"BAN"
"Petaurista_magnificus"	"MYA"
"Petaurista_nobilis"	"CHT"
"Petaurista_nobilis"	"EHM"
"Petaurista_nobilis"	"ASS"
"Petaurista_nobilis"	"IND"
"Petaurista_nobilis"	"BAN"
"Petaurista_petaurista"	"AFG"
"Petaurista_petaurista"	"PAK"
"Petaurista_petaurista"	"WHM"
"Petaurista_petaurista"	"IND"
"Petaurista_petaurista"	"CHT"
"Petaurista_petaurista"	"CHQ"
"Petaurista_petaurista"	"CHC"
"Petaurista_petaurista"	"CHS"
"Petaurista_petaurista"	"ASS"
"Petaurista_petaurista"	"NEP"
"Petaurista_petaurista"	"EHM"
"Petaurista_petaurista"	"BAN"
"Petaurista_petaurista"	"MYA"
"Petaurista_petaurista"	"LAO"
"Petaurista_petaurista"	"THA"
"Petaurista_petaurista"	"BOR"
"Petaurista_petaurista"	"MLY"
"Petaurista_petaurista"	"SUM"
"Petaurista_petaurista"	"JAW"
"Petaurista_philippensis"	"CHN"
"Petaurista_philippensis"	"CHC"
"Petaurista_philippensis"	"CHS"
"Petaurista_philippensis"	"CHT"
"Petaurista_philippensis"	"ASS"
"Petaurista_philippensis"	"EHM"
"Petaurista_philippensis"	"MYA"
"Petaurista_philippensis"	"IND"
"Petaurista_philippensis"	"TAI"
"Petaurista_philippensis"	"BAN"
"Petaurista_philippensis"	"VIE"
"Petaurista_philippensis"	"LAO"
"Petaurista_philippensis"	"CHH"
"Petaurista_philippensis"	"THA"
"Petaurista_philippensis"	"CBD"
"Petaurista_philippensis"	"SRL"
"Petinomys_crinitus"	"PHI"
"Petinomys_fuscocapillus"	"IND"
"Petinomys_fuscocapillus"	"SRL"
"Petinomys_genibarbis"	"BOR"
"Petinomys_genibarbis"	"MLY"
"Petinomys_genibarbis"	"SUM"
"Petinomys_genibarbis"	"JAW"
"Petinomys_hageni"	"SUM"
"Petinomys_hageni"	"BOR"
"Petinomys_lugens"	"SUM"
"Petinomys_mindanensis"	"PHI"
"Petinomys_sagitta"	"JAW"
"Petinomys_setosus"	"ASS"
"Petinomys_setosus"	"MYA"
"Petinomys_setosus"	"LAO"
"Petinomys_setosus"	"THA"
"Petinomys_setosus"	"CBD"
"Petinomys_setosus"	"VIE"
"Petinomys_setosus"	"BOR"
"Petinomys_setosus"	"SUM"
"Petinomys_setosus"	"MLY"
"Petinomys_setosus"	"JAW"
"Petinomys_vordermanni"	"MYA"
"Petinomys_vordermanni"	"BOR"
"Petinomys_vordermanni"	"MLY"
"Petinomys_vordermanni"	"SUM"
"Protoxerus_aubinnii"	"GUI"
"Protoxerus_aubinnii"	"SIE"
"Protoxerus_aubinnii"	"IVO"
"Protoxerus_aubinnii"	"LBR"
"Protoxerus_aubinnii"	"GHA"
"Protoxerus_stangeri"	"GUI"
"Protoxerus_stangeri"	"SIE"
"Protoxerus_stangeri"	"IVO"
"Protoxerus_stangeri"	"GHA"
"Protoxerus_stangeri"	"BEN"
"Protoxerus_stangeri"	"NGA"
"Protoxerus_stangeri"	"LBR"
"Protoxerus_stangeri"	"CMN"
"Protoxerus_stangeri"	"CAF"
"Protoxerus_stangeri"	"ZAI"
"Protoxerus_stangeri"	"SUD"
"Protoxerus_stangeri"	"GGI"
"Protoxerus_stangeri"	"CON"
"Protoxerus_stangeri"	"UGA"
"Protoxerus_stangeri"	"EQG"
"Protoxerus_stangeri"	"GAB"
"Protoxerus_stangeri"	"KEN"
"Protoxerus_stangeri"	"RWA"
"Protoxerus_stangeri"	"BUR"
"Protoxerus_stangeri"	"CAB"
"Protoxerus_stangeri"	"ANG"
"Protoxerus_stangeri"	"TAN"
"Pteromys_momonga"	"JAP"
"Pteromys_momonga"	NA
"Ratufa_affinis"	"THA"
"Ratufa_affinis"	"BOR"
"Ratufa_affinis"	"MLY"
"Ratufa_affinis"	"SUM"
"Ratufa_affinis"	"JAW"
"Ratufa_bicolor"	"CHT"
"Ratufa_bicolor"	"ASS"
"Ratufa_bicolor"	"CHC"
"Ratufa_bicolor"	"NEP"
"Ratufa_bicolor"	"EHM"
"Ratufa_bicolor"	"IND"
"Ratufa_bicolor"	"BAN"
"Ratufa_bicolor"	"MYA"
"Ratufa_bicolor"	"CHS"
"Ratufa_bicolor"	"VIE"
"Ratufa_bicolor"	"LAO"
"Ratufa_bicolor"	"CHH"
"Ratufa_bicolor"	"THA"
"Ratufa_bicolor"	"CBD"
"Ratufa_bicolor"	"MLY"
"Ratufa_bicolor"	"SUM"
"Ratufa_bicolor"	"JAW"
"Ratufa_bicolor"	"LSI"
"Ratufa_indica"	"IND"
"Ratufa_macroura"	"IND"
"Ratufa_macroura"	"SRL"
"Rheithrosciurus_macrotis"	"BOR"
"Rhinosciurus_laticaudatus"	"THA"
"Rhinosciurus_laticaudatus"	"BOR"
"Rhinosciurus_laticaudatus"	"MLY"
"Rhinosciurus_laticaudatus"	"SUM"
"Rhinosciurus_laticaudatus"	"JAW"
"Sciurillus_pusillus"	"SUR"
"Sciurillus_pusillus"	"FRG"
"Sciurillus_pusillus"	"GUY"
"Sciurillus_pusillus"	"BZN"
"Sciurillus_pusillus"	"CLM"
"Sciurillus_pusillus"	"PER"
"Sciurillus_pusillus"	"BZC"
"Sciurus_aberti"	"COL"
"Sciurus_aberti"	"UTA"
"Sciurus_aberti"	"ARI"
"Sciurus_aberti"	"NWM"
"Sciurus_aberti"	"MXE"
"Sciurus_aestuans"	"GUY"
"Sciurus_aestuans"	"VEN"
"Sciurus_aestuans"	"SUR"
"Sciurus_aestuans"	"FRG"
"Sciurus_aestuans"	"CLM"
"Sciurus_aestuans"	"BZN"
"Sciurus_aestuans"	"BZE"
"Sciurus_aestuans"	"BZC"
"Sciurus_aestuans"	"BZL"
"Sciurus_aestuans"	"BOL"
"Sciurus_aestuans"	"BZS"
"Sciurus_aestuans"	"AGE"
"Sciurus_alleni"	"MXE"
"Sciurus_anomalus"	"NCS"
"Sciurus_anomalus"	"BUL"
"Sciurus_anomalus"	"TUR"
"Sciurus_anomalus"	"TCS"
"Sciurus_anomalus"	"TUE"
"Sciurus_anomalus"	"EAI"
"Sciurus_anomalus"	"IRN"
"Sciurus_anomalus"	"LBS"
"Sciurus_anomalus"	"IRQ"
"Sciurus_anomalus"	"CYP"
"Sciurus_aureogaster"	"MXE"
"Sciurus_aureogaster"	"MXS"
"Sciurus_aureogaster"	"MXG"
"Sciurus_aureogaster"	"MXC"
"Sciurus_aureogaster"	"MXT"
"Sciurus_aureogaster"	"GUA"
"Sciurus_aureogaster"	"BLZ"
"Sciurus_aureogaster"	"ELS"
"Sciurus_carolinensis"	"SAS"
"Sciurus_carolinensis"	"MAN"
"Sciurus_carolinensis"	"MNT"
"Sciurus_carolinensis"	"NDA"
"Sciurus_carolinensis"	"MIN"
"Sciurus_carolinensis"	"MIC"
"Sciurus_carolinensis"	"QUE"
"Sciurus_carolinensis"	"MAI"
"Sciurus_carolinensis"	"WIS"
"Sciurus_carolinensis"	"ONT"
"Sciurus_carolinensis"	"NBR"
"Sciurus_carolinensis"	"NWY"
"Sciurus_carolinensis"	"IOW"
"Sciurus_carolinensis"	"NWH"
"Sciurus_carolinensis"	"NEB"
"Sciurus_carolinensis"	"ILL"
"Sciurus_carolinensis"	"MAS"
"Sciurus_carolinensis"	"INI"
"Sciurus_carolinensis"	"OHI"
"Sciurus_carolinensis"	"NWJ"
"Sciurus_carolinensis"	"CNT"
"Sciurus_carolinensis"	"PEN"
"Sciurus_carolinensis"	"KAN"
"Sciurus_carolinensis"	"MSO"
"Sciurus_carolinensis"	"MRY"
"Sciurus_carolinensis"	"DEL"
"Sciurus_carolinensis"	"KTY"
"Sciurus_carolinensis"	"WVA"
"Sciurus_carolinensis"	"VRG"
"Sciurus_carolinensis"	"NCA"
"Sciurus_carolinensis"	"OKL"
"Sciurus_carolinensis"	"ARK"
"Sciurus_carolinensis"	"TEN"
"Sciurus_carolinensis"	"ALA"
"Sciurus_carolinensis"	"GEO"
"Sciurus_carolinensis"	"MSI"
"Sciurus_carolinensis"	"SCA"
"Sciurus_carolinensis"	"TEX"
"Sciurus_carolinensis"	"LOU"
"Sciurus_carolinensis"	"FLA"
"Sciurus_carolinensis"	NA
"Sciurus_colliaei"	"MXN"
"Sciurus_colliaei"	"MXE"
"Sciurus_colliaei"	"MXS"
"Sciurus_deppei"	"MXE"
"Sciurus_deppei"	"MXG"
"Sciurus_deppei"	"MXT"
"Sciurus_deppei"	"MXC"
"Sciurus_deppei"	"GUA"
"Sciurus_deppei"	"BLZ"
"Sciurus_deppei"	"MXS"
"Sciurus_deppei"	"HON"
"Sciurus_deppei"	"ELS"
"Sciurus_deppei"	"NIC"
"Sciurus_deppei"	"COS"
"Sciurus_flammifer"	"VEN"
"Sciurus_flammifer"	"CLM"
"Sciurus_gilvigularis"	"GUY"
"Sciurus_gilvigularis"	"VEN"
"Sciurus_gilvigularis"	"CLM"
"Sciurus_gilvigularis"	"BZN"
"Sciurus_gilvigularis"	"BZE"
"Sciurus_granatensis"	"CLM"
"Sciurus_granatensis"	"NLA"
"Sciurus_granatensis"	"COS"
